index,from_station_code,to_station_code,count,stations
16590,高幡不動,浜松町,13,['新宿']
16591,京王稲田堤,浜松町,28,"['調布', '新宿']"
16592,稲城,浜松町,32,"['調布', '明大前', '渋谷']"
16593,若葉台,浜松町,39,"['調布', '新宿']"
16594,京王多摩センター,浜松町,48,"['調布', '新宿']"
16595,京王堀之内,浜松町,12,"['調布', '新宿']"
16596,神泉,浜松町,12,['渋谷']
16597,駒場東大前,浜松町,49,['渋谷']
16598,池ノ上,浜松町,40,['渋谷']
16599,下北沢,浜松町,78,['渋谷']
16600,新代田,浜松町,25,['渋谷']
16601,東松原,浜松町,17,['渋谷']
16602,明大前,浜松町,65,['渋谷']
16604,永福町,浜松町,82,['渋谷']
16606,西永福,浜松町,22,['渋谷']
16607,浜田山,浜松町,67,['渋谷']
16608,高井戸,浜松町,142,['渋谷']
16611,富士見ヶ丘,浜松町,50,['渋谷']
16612,久我山,浜松町,198,['渋谷']
16614,吉祥寺,浜松町,52,['渋谷']
16616,祐天寺,浜松町,206,['渋谷']
16617,学芸大学,浜松町,45,['渋谷']
16618,学芸大学,浜松町,50,"['中目黒', '恵比寿']"
16619,都立大学,浜松町,106,['渋谷']
16620,元住吉,浜松町,25,"['武蔵小杉', '品川']"
16621,綱島,浜松町,35,['渋谷']
16622,綱島,浜松町,47,"['日吉', '目黒']"
16626,不動前,浜松町,139,['目黒']
16627,武蔵小山,浜松町,110,['目黒']
16629,西小山,浜松町,78,['目黒']
16630,洗足,浜松町,67,['目黒']
16631,大岡山,浜松町,52,['目黒']
16632,新丸子,浜松町,178,['目黒']
16633,武蔵小杉,浜松町,19,['目黒']
16634,元住吉,浜松町,91,['目黒']
16636,日吉,浜松町,322,['目黒']
16638,戸越銀座,浜松町,11,['五反田']
16639,荏原中延,浜松町,15,['五反田']
16640,旗の台,浜松町,43,['五反田']
16641,長原,浜松町,12,['五反田']
16642,洗足池,浜松町,142,['五反田']
16643,石川台,浜松町,163,['五反田']
16644,雪が谷大塚,浜松町,51,['五反田']
16645,御嶽山,浜松町,95,['五反田']
16646,千鳥町,浜松町,26,['五反田']
16647,緑が丘,浜松町,12,"['大岡山', '目黒']"
16648,九品仏,浜松町,37,"['大岡山', '目黒']"
16649,若林,浜松町,115,"['三軒茶屋', '渋谷']"
16651,上町,浜松町,150,"['三軒茶屋', '渋谷']"
16652,池尻大橋,浜松町,35,['渋谷']
16653,池尻大橋,浜松町,10,"['渋谷', '表参道', '新橋']"
16654,三軒茶屋,浜松町,92,['渋谷']
16656,駒沢大学,浜松町,81,['渋谷']
16658,桜新町,浜松町,91,['渋谷']
16659,用賀,浜松町,60,['渋谷']
16660,二子新地,浜松町,15,['渋谷']
16661,高津,浜松町,20,['渋谷']
16662,梶が谷,浜松町,128,['渋谷']
16663,宮前平,浜松町,67,['渋谷']
16664,鷺沼,浜松町,38,['渋谷']
16665,たまプラーザ,浜松町,15,['渋谷']
16666,中央林間,浜松町,31,['渋谷']
16667,都立家政,浜松町,25,['高田馬場']
16668,鷺ノ宮,浜松町,90,['高田馬場']
16670,井荻,浜松町,42,['高田馬場']
16671,上井草,浜松町,42,['高田馬場']
16672,上石神井,浜松町,104,['高田馬場']
16673,武蔵関,浜松町,22,['高田馬場']
16674,東伏見,浜松町,42,['高田馬場']
16675,田無,浜松町,65,['高田馬場']
16677,田無,浜松町,25,"['西武新宿', '赤坂見附', '新橋']"
16678,小平,浜松町,243,['高田馬場']
16680,久米川,浜松町,12,"['西武新宿', '東京']"
16681,久米川,浜松町,11,"['高田馬場', '大手町']"
16682,航空公園,浜松町,25,['高田馬場']
16683,航空公園,浜松町,26,"['所沢', '池袋']"
16684,新所沢,浜松町,23,"['所沢', '池袋']"
16686,東長崎,浜松町,102,['池袋']
16687,江古田,浜松町,12,['池袋']
16688,桜台,浜松町,88,['池袋']
16689,中村橋,浜松町,12,['池袋']
16690,富士見台,浜松町,71,['池袋']
16691,富士見台,浜松町,25,"['池袋', '東京']"
16692,練馬高野台,浜松町,28,['池袋']
16693,練馬高野台,浜松町,9,"['池袋', '東京']"
16694,石神井公園,浜松町,21,['池袋']
16695,大泉学園,浜松町,1276,['池袋']
16697,保谷,浜松町,85,['池袋']
16699,保谷,浜松町,16,"['池袋', '東京']"
16700,ひばりヶ丘,浜松町,117,['池袋']
16701,東久留米,浜松町,23,['池袋']
16702,清瀬,浜松町,57,['池袋']
16703,秋津,浜松町,12,['池袋']
16704,秋津,浜松町,73,"['ひばりヶ丘', '池袋']"
16705,所沢,浜松町,59,['池袋']
16707,西所沢,浜松町,29,['池袋']
16708,小手指,浜松町,196,['池袋']
16710,小手指,浜松町,9,"['練馬', '小竹向原', '有楽町']"
16711,狭山ヶ丘,浜松町,9,['池袋']
16712,仏子,浜松町,15,['池袋']
16713,飯能,浜松町,52,['池袋']
16714,飯能,浜松町,18,"['池袋', '東京']"
16715,高麗,浜松町,11,"['飯能', '池袋']"
16717,武蔵大和,浜松町,17,"['国分寺', '神田']"
16718,萩山,浜松町,50,"['小平', '高田馬場']"
16719,東大和市,浜松町,31,"['小平', '高田馬場']"
16720,梅島,浜松町,87,"['北千住', '上野']"
16721,梅島,浜松町,39,"['北千住', '秋葉原']"
16722,西新井,浜松町,196,"['北千住', '上野']"
16723,竹ノ塚,浜松町,24,"['北千住', '新橋']"
16724,竹ノ塚,浜松町,24,"['北千住', '秋葉原']"
16725,竹ノ塚,浜松町,30,"['北千住', '日比谷']"
16726,谷塚,浜松町,81,"['北千住', '上野']"
16727,谷塚,浜松町,41,"['北千住', '秋葉原']"
16728,草加,浜松町,31,"['北千住', '日暮里']"
16729,草加,浜松町,134,"['北千住', '秋葉原']"
16733,松原団地,浜松町,73,"['北千住', '上野']"
16736,越谷,浜松町,66,"['北千住', '上野']"
16737,越谷,浜松町,14,"['北千住', '日暮里']"
16739,越谷,浜松町,26,"['北千住', '我孫子', '新橋']"
16740,北越谷,浜松町,23,"['北千住', '上野']"
16741,北越谷,浜松町,8,"['北千住', '仲御徒町']"
16742,北越谷,浜松町,132,"['北千住', '秋葉原']"
16743,北越谷,浜松町,416,"['北千住', '日暮里']"
16744,せんげん台,浜松町,52,"['北千住', '上野']"
16745,せんげん台,浜松町,36,"['北千住', '日暮里']"
16746,春日部,浜松町,9,"['北千住', '仲御徒町']"
16747,春日部,浜松町,177,"['北千住', '日暮里']"
16749,春日部,浜松町,65,"['北千住', '秋葉原']"
16750,大師前,浜松町,563,"['西新井', '北千住', '上野']"
16751,豊春,浜松町,22,"['大宮', '東京']"
16752,豊春,浜松町,12,"['大宮', '新橋']"
16753,川間,浜松町,10,"['流山おおたかの森', '秋葉原']"
16754,梅郷,浜松町,42,"['流山おおたかの森', '秋葉原']"
16755,運河,浜松町,20,"['流山おおたかの森', '秋葉原']"
16756,運河,浜松町,55,"['柏', '新橋']"
16759,江戸川台,浜松町,22,"['柏', '日暮里']"
16760,初石,浜松町,263,"['柏', '上野']"
16761,初石,浜松町,13,"['柏', '日暮里']"
16762,豊四季,浜松町,10,"['流山おおたかの森', '秋葉原']"
16763,豊四季,浜松町,100,"['柏', '上野']"
16765,新柏,浜松町,21,"['柏', '日暮里']"
16766,新鎌ヶ谷,浜松町,27,"['船橋', '東京', '新橋']"
16767,鎌ヶ谷,浜松町,39,"['船橋', '東京']"
16768,鎌ヶ谷,浜松町,21,"['船橋', '東京', '新橋']"
16769,塚田,浜松町,159,"['船橋', '東京']"
16770,新船橋,浜松町,31,"['船橋', '東京', '新橋']"
16771,大山,浜松町,126,['池袋']
16772,ときわ台,浜松町,467,['池袋']
16773,東武練馬,浜松町,97,['池袋']
16774,朝霞,浜松町,26,['池袋']
16775,朝霞,浜松町,10,"['和光市', '有楽町']"
16776,朝霞台,浜松町,98,['池袋']
16778,朝霞台,浜松町,406,"['和光市', '有楽町']"
16779,志木,浜松町,78,['池袋']
16782,みずほ台,浜松町,41,['池袋']
16783,みずほ台,浜松町,29,"['和光市', '有楽町']"
16784,鶴瀬,浜松町,46,['池袋']
16785,鶴瀬,浜松町,48,"['志木', '池袋']"
16786,ふじみ野,浜松町,154,['池袋']
16789,新河岸,浜松町,17,['池袋']
16790,川越,浜松町,25,"['和光市', '有楽町']"
16791,川越市,浜松町,61,['池袋']
16792,川越市,浜松町,120,"['和光市', '有楽町']"
16793,霞ヶ関,浜松町,59,['池袋']
16794,霞ヶ関,浜松町,16,"['川越市', '池袋']"
16795,高坂,浜松町,93,['池袋']
16796,森林公園,浜松町,61,['池袋']
16797,小川町,浜松町,36,['池袋']
16798,西大家,浜松町,317,"['坂戸', '池袋']"
16799,町屋,浜松町,21,['日暮里']
16800,千住大橋,浜松町,17,['日暮里']
16801,青砥,浜松町,35,['日暮里']
16802,京成小岩,浜松町,184,['日暮里']
16803,海神,浜松町,25,"['京成船橋', '東京', '新橋']"
16806,勝田台,浜松町,11,"['京成船橋', '東京', '新橋']"
16807,京成臼井,浜松町,10,"['京成船橋', '東京', '新橋']"
16808,前原,浜松町,28,"['新津田沼', '東京', '新橋']"
16809,薬園台,浜松町,20,"['新津田沼', '東京', '新橋']"
16810,北習志野,浜松町,10,"['新津田沼', '東京']"
16811,北習志野,浜松町,15,"['新津田沼', '東京', '新橋']"
16812,高根木戸,浜松町,27,"['新津田沼', '東京']"
16814,高根公団,浜松町,10,"['新津田沼', '東京', '新橋']"
16815,初富,浜松町,15,"['新津田沼', '東京', '新橋']"
16816,五香,浜松町,7,"['松戸', '日暮里']"
16817,五香,浜松町,16,"['松戸', '我孫子', '新橋']"
16818,八柱,浜松町,65,"['松戸', '上野']"
16819,八柱,浜松町,14,"['松戸', '日暮里']"
16825,希望ヶ丘,浜松町,68,"['横浜', '品川']"
16830,さがみ野,浜松町,21,"['横浜', '品川']"
16833,南万騎が原,浜松町,12,"['二俣川', '横浜', '品川']"
16836,いずみ野,浜松町,33,"['二俣川', '横浜', '品川']"
16838,寺原,浜松町,23,"['取手', '上野']"
16839,戸頭,浜松町,119,"['守谷', '秋葉原']"
16841,南守谷,浜松町,16,"['守谷', '秋葉原']"
16842,竜ヶ崎,浜松町,29,"['佐貫', '上野']"
16843,流山,浜松町,115,"['馬橋', '綾瀬', '西日暮里']"
16844,小倉台,浜松町,6,"['都賀', '東京', '新橋']"
16845,千城台,浜松町,11,"['都賀', '東京']"
16846,北習志野,浜松町,9,"['西船橋', '日本橋', '新橋']"
16847,船橋日大前,浜松町,21,"['西船橋', '秋葉原']"
16848,八千代中央,浜松町,9,"['西船橋', '大手町']"
16849,川口元郷,浜松町,72,"['赤羽岩淵', '駒込']"
16850,みなとみらい,浜松町,7,"['横浜', '品川']"
16851,青井,浜松町,10,['秋葉原']
16853,六町,浜松町,17,"['北千住', '日暮里']"
16854,八潮,浜松町,61,['秋葉原']
16861,流山セントラルパーク,浜松町,141,['秋葉原']
16862,流山おおたかの森,浜松町,27,['秋葉原']
16865,柏たなか,浜松町,54,['秋葉原']
16868,みらい平,浜松町,17,['秋葉原']
16869,みどりの,浜松町,63,['秋葉原']
16870,万博記念公園,浜松町,7,['秋葉原']
16872,富士見町,浜松町,19,"['大船', '品川']"
16873,西鎌倉,浜松町,10,"['大船', '新橋']"
16874,目白山下,浜松町,18,"['大船', '品川']"
16875,加茂宮,浜松町,28,"['大宮', '新橋']"
16889,二宮,田町,14,['品川']
16890,小田原,田町,45,['品川']
16891,大久保,田町,37,['新宿']
16892,中野,田町,144,['東京']
16895,高円寺,田町,64,['神田']
16899,西荻窪,田町,573,['東京']
16900,吉祥寺,田町,129,['東京']
16901,吉祥寺,田町,32,['新宿']
16902,三鷹,田町,15,['東京']
16903,三鷹,田町,64,['新宿']
16904,武蔵境,田町,111,['東京']
16905,武蔵境,田町,44,['神田']
16906,武蔵境,田町,19,['新宿']
16907,武蔵境,田町,15,"['御茶ノ水', '秋葉原']"
16908,東小金井,田町,37,['東京']
16909,東小金井,田町,20,['神田']
16910,東小金井,田町,17,['新宿']
16911,東小金井,田町,20,"['御茶ノ水', '秋葉原']"
16912,武蔵小金井,田町,39,['東京']
16914,武蔵小金井,田町,236,['神田']
16915,武蔵小金井,田町,30,['新宿']
16916,国分寺,田町,43,['東京']
16917,国分寺,田町,21,['神田']
16918,国分寺,田町,45,['新宿']
16919,西国分寺,田町,49,['東京']
16923,立川,田町,14,['東京']
16924,日野,田町,15,['東京']
16927,豊田,田町,93,['新宿']
16928,八王子,田町,12,['東京']
16929,八王子,田町,19,['新宿']
16930,西八王子,田町,74,['東京']
16931,高尾,田町,313,['新宿']
16932,四方津,田町,40,['神田']
16933,大宮,田町,38,['上野']
16934,土呂,田町,48,"['大宮', '新橋']"
16935,東大宮,田町,26,"['大宮', '新橋']"
16936,新白岡,田町,91,"['大宮', '新橋']"
16937,久喜,田町,34,['上野']
16938,久喜,田町,20,"['大宮', '東京']"
16940,東鷲宮,田町,14,['上野']
16941,東鷲宮,田町,45,"['大宮', '新橋']"
16942,古河,田町,35,"['大宮', '新橋']"
16943,間々田,田町,48,"['大宮', '新橋']"
16944,北浦和,田町,23,"['浦和', '新橋']"
16945,王子,田町,55,['田端']
16946,蒲田,田町,183,['品川']
16947,南千住,田町,254,['日暮里']
16949,北千住,田町,50,['日暮里']
16950,松戸,田町,35,['上野']
16951,松戸,田町,698,['日暮里']
16953,柏,田町,37,['上野']
16954,柏,田町,112,['日暮里']
16956,我孫子,田町,60,['上野']
16957,我孫子,田町,96,['日暮里']
16959,我孫子,田町,23,"['日暮里', '新橋']"
16960,天王台,田町,73,['上野']
16961,天王台,田町,20,['日暮里']
16962,取手,田町,185,['上野']
16963,取手,田町,14,['日暮里']
16964,藤代,田町,9,['上野']
16965,藤代,田町,42,['日暮里']
16966,藤代,田町,25,"['上野', '新橋']"
16967,藤代,田町,9,"['取手', '上野', '新橋']"
16968,牛久,田町,55,['上野']
16969,牛久,田町,24,['日暮里']
16971,ひたち野うしく,田町,9,['日暮里']
16972,土浦,田町,24,['日暮里']
16974,綾瀬,田町,50,"['北千住', '新橋']"
16975,亀有,田町,74,"['北千住', '日暮里']"
16976,亀有,田町,74,"['綾瀬', '西日暮里']"
16977,金町,田町,50,"['北千住', '上野']"
16978,金町,田町,143,"['北千住', '日暮里']"
16979,金町,田町,156,"['綾瀬', '西日暮里']"
16980,北松戸,田町,287,"['北千住', '西日暮里']"
16981,北松戸,田町,17,"['綾瀬', '西日暮里']"
16982,北松戸,田町,62,"['松戸', '我孫子', '新橋']"
16983,馬橋,田町,47,"['松戸', '上野']"
16984,馬橋,田町,31,"['松戸', '日暮里']"
16985,新松戸,田町,22,"['綾瀬', '西日暮里']"
16986,新松戸,田町,71,"['松戸', '上野']"
16987,新松戸,田町,17,"['松戸', '日暮里']"
16989,北小金,田町,20,"['綾瀬', '西日暮里']"
16990,北小金,田町,17,"['松戸', '北千住', '西日暮里']"
16991,南柏,田町,30,"['松戸', '上野']"
16992,南柏,田町,30,"['松戸', '日暮里']"
16993,北柏,田町,30,"['北千住', '日暮里']"
16994,北柏,田町,15,"['綾瀬', '西日暮里']"
16995,千葉,田町,9,['秋葉原']
16996,千葉,田町,20,"['秋葉原', '新橋']"
16997,西千葉,田町,47,['秋葉原']
16998,津田沼,田町,31,['秋葉原']
16999,東船橋,田町,18,"['船橋', '東京', '新橋']"
17000,船橋,田町,33,['秋葉原']
17001,下総中山,田町,63,['秋葉原']
17003,市川,田町,46,['秋葉原']
17004,市川,田町,63,"['秋葉原', '新橋']"
17006,新小岩,田町,138,['秋葉原']
17007,平井,田町,35,['秋葉原']
17008,亀戸,田町,227,['秋葉原']
17009,両国,田町,53,['秋葉原']
17010,浅草橋,田町,94,['秋葉原']
17011,東中野,田町,246,['新宿']
17012,中野,田町,37,['秋葉原']
17013,中野,田町,129,['新宿']
17014,高円寺,田町,28,['新宿']
17016,荻窪,田町,28,['新宿']
17017,西荻窪,田町,145,['新宿']
17018,三鷹,田町,13,['秋葉原']
17020,錦糸町,田町,37,['東京']
17021,錦糸町,田町,18,"['東京', '新橋']"
17026,市川,田町,116,"['東京', '新橋']"
17028,船橋,田町,74,"['東京', '新橋']"
17031,津田沼,田町,98,"['東京', '新橋']"
17033,津田沼,田町,18,"['東京', '品川']"
17039,都賀,田町,14,"['東京', '新橋']"
17040,都賀,田町,35,"['千葉', '東京']"
17041,四街道,田町,22,['東京']
17043,物井,田町,29,"['東京', '新橋']"
17044,佐倉,田町,58,"['東京', '新橋']"
17045,品川,田町,166,[]
17052,高田馬場,田町,96,[]
17053,目白,田町,329,[]
17054,池袋,田町,291,[]
17055,大塚,田町,543,[]
17056,大塚,田町,20,['渋谷']
17057,巣鴨,田町,285,[]
17058,駒込,田町,336,[]
17059,田端,田町,512,[]
17060,西日暮里,田町,384,[]
17061,日暮里,田町,142,[]
17063,上野,田町,102,[]
17064,御徒町,田町,19,[]
17069,新橋,田町,140,[]
17070,矢向,田町,20,"['川崎', '品川']"
17071,鹿島田,田町,20,"['川崎', '品川']"
17073,武蔵中原,田町,27,"['武蔵小杉', '大崎']"
17077,中野島,田町,140,"['武蔵小杉', '品川']"
17079,稲城長沼,田町,104,"['川崎', '品川']"
17081,新三郷,田町,42,"['南流山', '秋葉原']"
17082,新三郷,田町,20,"['新松戸', '松戸', '日暮里']"
17083,新三郷,田町,7,"['西船橋', '市川塩浜', '東京']"
17084,新三郷,田町,7,"['新松戸', '松戸', '我孫子', '新橋']"
17087,新八柱,田町,9,"['新松戸', '松戸', '東京']"
17088,市川大野,田町,12,"['西船橋', '秋葉原']"
17089,市川大野,田町,48,"['西船橋', '市川塩浜', '東京']"
17091,船橋法典,田町,47,"['西船橋', '市川', '東京', '新橋']"
17092,淵野辺,田町,20,"['長津田', '渋谷']"
17093,相模原,田町,23,"['長津田', '渋谷']"
17094,八王子みなみ野,田町,10,"['八王子', '神田']"
17095,片倉,田町,16,"['八王子', '東京']"
17096,金子,田町,19,"['拝島', '立川', '東京']"
17103,東戸塚,田町,76,"['横浜', '大崎']"
17106,北鎌倉,田町,38,['品川']
17109,衣笠,田町,12,['品川']
17110,香川,田町,95,"['茅ヶ崎', '品川']"
17111,入谷,田町,11,"['海老名', '新宿']"
17112,西立川,田町,918,"['立川', '東京']"
17113,東中神,田町,32,"['立川', '東京']"
17114,中神,田町,39,"['立川', '神田']"
17116,羽村,田町,159,"['立川', '東京']"
17117,河辺,田町,12,"['立川', '新宿']"
17118,青梅,田町,693,"['立川', '東京']"
17119,青梅,田町,13,"['立川', '神田']"
17120,日進,田町,18,"['大宮', '大崎']"
17122,宮原,田町,80,['上野']
17125,北上尾,田町,11,['上野']
17126,北上尾,田町,53,"['上野', '新橋']"
